FFKU8N1CZHLMUG6GUHZ1,1,Unwell,others,,,0716,204828
FFKU8N1CZHLMUG6GUHZ1,2,Hungry,Hungry,,,0716,210357
FFKU8N1CZHLMUG6GUHZ1,3,Sleepy,Sleepy,,,0716,212537
FFKU8N1CZHLMUG6GUHZ1,4,Hungry,Hungry,,,0716,232222
FFKU8N1CZHLMUG6GUHZ1,5,Hungry,others,,,0717,005840
FFKU8N1CZHLMUG6GUHZ1,6,Sleepy,Sleepy,,,0717,020106
FFKU8N1CZHLMUG6GUHZ1,7,Unwell,Unwell,,,0717,041232
FFKU8N1CZHLMUG6GUHZ1,8,Hungry,others,,,0717,045707
FFKU8N1CZHLMUG6GUHZ1,9,Sleepy,Sleepy,,,0717,053257
FFKU8N1CZHLMUG6GUHZ1,10,Hungry,Hungry,,,0717,054001
FFKU8N1CZHLMUG6GUHZ1,11,Unwell,Unwell,Wet diaper,,0717,111442
FFKU8N1CZHLMUG6GUHZ1,12,Sleepy,Hungry,Unwell,,0717,112707
FFKU8N1CZHLMUG6GUHZ1,13,Sleepy,Hungry,Unwell,,0717,114358
FFKU8N1CZHLMUG6GUHZ1,14,Unwell,Unwell,,,0717,121126
FFKU8N1CZHLMUG6GUHZ1,15,Hungry,others,,,0717,122735
FFKU8N1CZHLMUG6GUHZ1,16,Unwell,Unwell,,,0717,123747
FFKU8N1CZHLMUG6GUHZ1,17,Sleepy,Sleepy,,,0717,124626
FFKU8N1CZHLMUG6GUHZ1,18,Hungry,Unwell,others,,0717,144321
FFKU8N1CZHLMUG6GUHZ1,19,Sleepy,Sleepy,Unwell,,0717,152544
FFKU8N1CZHLMUG6GUHZ1,20,Sleepy,Sleepy,,,0717,164048
FFKU8N1CZHLMUG6GUHZ1,21,Sleepy,Sleepy,,,0717,165439
FFKU8N1CZHLMUG6GUHZ1,22,Unwell,Sleepy,Unwell,,0717,173032
FFKU8N1CZHLMUG6GUHZ1,23,Hungry,Hungry,Sleepy,,0717,213115
FFKU8N1CZHLMUG6GUHZ1,24,Sleepy,Hungry,Sleepy,,0717,214159
FFKU8N1CZHLMUG6GUHZ1,25,Sleepy,Hungry,,,0717,221136
FFKU8N1CZHLMUG6GUHZ1,26,Hungry,Sleepy,,,0717,222320
FFKU8N1CZHLMUG6GUHZ1,27,Sleepy,Sleepy,,,0717,223416
FFKU8N1CZHLMUG6GUHZ1,28,Hungry,Sleepy,Unwell,others,0718,102815
FFKU8N1CZHLMUG6GUHZ1,29,Sleepy,Sleepy,Unwell,,0718,122727
FFKU8N1CZHLMUG6GUHZ1,30,Sleepy,Sleepy,Unwell,,0718,132039
FFKU8N1CZHLMUG6GUHZ1,31,Hungry,Unwell,others,,0718,152954
FFKU8N1CZHLMUG6GUHZ1,32,Unwell,Unwell,others,,0718,161855
FFKU8N1CZHLMUG6GUHZ1,33,Hungry,Hungry,Unwell,,0718,174438
FFKU8N1CZHLMUG6GUHZ1,34,Unwell,Sleepy,Unwell,,0718,180023
FFKU8N1CZHLMUG6GUHZ1,35,Sleepy,Sleepy,Unwell,,0718,181137
FFKU8N1CZHLMUG6GUHZ1,36,Hungry,Hungry,Sleepy,,0718,215117
FFKU8N1CZHLMUG6GUHZ1,37,Hungry,Hungry,Sleepy,Unwell,0718,220109
FFKU8N1CZHLMUG6GUHZ1,38,Unwell,Sleepy,Unwell,,0718,220458
FFKU8N1CZHLMUG6GUHZ1,39,Sleepy,Sleepy,Unwell,,0718,221812
FFKU8N1CZHLMUG6GUHZ1,40,Hungry,Hungry,,,0719,061202
FFKU8N1CZHLMUG6GUHZ1,41,Hungry,Hungry,Unwell,,0719,110123
FFKU8N1CZHLMUG6GUHZ1,42,Hungry,Hungry,,,0719,112007
FFKU8N1CZHLMUG6GUHZ1,43,Sleepy,Sleepy,Unwell,,0719,120439
FFKU8N1CZHLMUG6GUHZ1,44,Hungry,Hungry,Sleepy,,0719,121904
FFKU8N1CZHLMUG6GUHZ1,45,Unwell,Unwell,,,0719,143236
FFKU8N1CZHLMUG6GUHZ1,46,Unwell,Hungry,Unwell,,0719,161106
FFKU8N1CZHLMUG6GUHZ1,47,Hungry,Unwell,others,,0719,175501
FFKU8N1CZHLMUG6GUHZ1,48,Sleepy,Unwell,,,0719,180601
FFKU8N1CZHLMUG6GUHZ1,49,Sleepy,Unwell,,,0719,183304
FFKU8N1CZHLMUG6GUHZ1,50,Sleepy,Unwell,,,0719,184600
FFKU8N1CZHLMUG6GUHZ1,51,Sleepy,Sleepy,Unwell,,0719,190233
FFKU8N1CZHLMUG6GUHZ1,52,Sleepy,Sleepy,Unwell,,0719,191339
FFKU8N1CZHLMUG6GUHZ1,53,Unwell,Sleepy,Unwell,,0719,191652
FFKU8N1CZHLMUG6GUHZ1,54,Sleepy,Sleepy,Unwell,,0719,195058
FFKU8N1CZHLMUG6GUHZ1,55,Hungry,Hungry,Unwell,,0719,200928
FFKU8N1CZHLMUG6GUHZ1,56,Sleepy,Sleepy,,,0719,213335
FFKU8N1CZHLMUG6GUHZ1,57,Sleepy,Sleepy,,,0719,221244
FFKU8N1CZHLMUG6GUHZ1,58,Hungry,Sleepy,Unwell,,0719,222258
FFKU8N1CZHLMUG6GUHZ1,59,Unwell,Sleepy,Unwell,,0719,224242
FFKU8N1CZHLMUG6GUHZ1,60,Unwell,Sleepy,Unwell,,0719,225728
DVPA9X2CUFLW9GPGUHFJ,1,Unwell,others,,,0719,201002
DVPA9X2CUFLW9GPGUHFJ,2,Unwell,Sleepy,,,0719,203302
DVPA9X2CUFLW9GPGUHFJ,3,Sleepy,others,,,0719,204250
DVPA9X2CUFLW9GPGUHFJ,4,Unwell,Hungry,,,0719,210051
DVPA9X2CUFLW9GPGUHFJ,5,Sleepy,Sleepy,,,0719,211205
DVPA9X2CUFLW9GPGUHFJ,6,Hungry,Hungry,,,0720,110127
DVPA9X2CUFLW9GPGUHFJ,7,Unwell,others,,,0720,113147
DVPA9X2CUFLW9GPGUHFJ,8,Hungry,Hungry,,,0720,155106
DVPA9X2CUFLW9GPGUHFJ,9,Hungry,Sleepy,,,0720,165123
DVPA9X2CUFLW9GPGUHFJ,10,Hungry,Sleepy,,,0720,171800
DVPA9X2CUFLW9GPGUHFJ,11,Unwell,others,,,0720,174922
DVPA9X2CUFLW9GPGUHFJ,12,Unwell,others,,,0720,201348
DVPA9X2CUFLW9GPGUHFJ,13,Hungry,others,,,0720,202814
DVPA9X2CUFLW9GPGUHFJ,14,Sleepy,Sleepy,,,0720,210119
DVPA9X2CUFLW9GPGUHFJ,15,Unwell,others,,,0721,092445
DVPA9X2CUFLW9GPGUHFJ,16,Sleepy,Sleepy,,,0721,095059
DVPA9X2CUFLW9GPGUHFJ,17,Unwell,Sleepy,,,0721,152651
DVPA9X2CUFLW9GPGUHFJ,18,Sleepy,Sleepy,,,0721,160137
DVPA9X2CUFLW9GPGUHFJ,19,Unwell,Sleepy,,,0721,161435
DVPA9X2CUFLW9GPGUHFJ,20,Sleepy,Sleepy,,,0721,193207
DVPA9X2CUFLW9GPGUHFJ,21,Hungry,Hungry,,,0721,195629
DVPA9X2CUFLW9GPGUHFJ,22,Sleepy,Sleepy,,,0721,202406
DVPA9X2CUFLW9GPGUHFJ,23,Unwell,Hungry,,,0722,064651
DVPA9X2CUFLW9GPGUHFJ,24,Sleepy,others,,,0722,202420
DVPA9X2CUFLW9GPGUHFJ,25,Sleepy,Sleepy,,,0722,204852
DVPA9X2CUFLW9GPGUHFJ,26,Sleepy,Hungry,Sleepy,,0722,210045
DVPA9X2CUFLW9GPGUHFJ,27,Unwell,Sleepy,,,0722,211349
DVPA9X2CUFLW9GPGUHFJ,28,Unwell,others,,,0723,210948
DVPA9X2CUFLW9GPGUHFJ,29,Unwell,Unwell,,,0723,212101
DVPA9X2CUFLW9GPGUHFJ,30,Hungry,others,,,0724,202115
DVPA9X2CUFLW9GPGUHFJ,31,Sleepy,Hungry,Sleepy,,0724,205453
DVPA9X2CUFLW9GPGUHFJ,32,Hungry,Hungry,,,0724,210701
DVPA9X2CUFLW9GPGUHFJ,33,Unwell,Sleepy,,,0724,212134
DVPA9X2CUFLW9GPGUHFJ,34,Sleepy,Hungry,Sleepy,,0725,202119
DVPA9X2CUFLW9GPGUHFJ,35,Unknown,Sleepy,,,0725,234333
DVPA9X2CUFLW9GPGUHFJ,36,Unknown,Hungry,,,0726,202323
DVPA9X2CUFLW9GPGUHFJ,37,Unknown,Hungry,Sleepy,,0726,204127
DVPA9X2CUFLW9GPGUHFJ,38,Unknown,others,,,0727,094131
DVPA9X2CUFLW9GPGUHFJ,39,Unknown,others,,,0727,095432
DVPA9X2CUFLW9GPGUHFJ,40,Unknown,Hungry,,,0727,103053
DVPA9X2CUFLW9GPGUHFJ,41,Unknown,Sleepy,,,0727,112256
DVPA9X2CUFLW9GPGUHFJ,42,Unknown,Sleepy,,,0727,162026
DVPA9X2CUFLW9GPGUHFJ,43,Unknown,Hungry,,,0727,170205
DVPA9X2CUFLW9GPGUHFJ,44,Unknown,Sleepy,,,0727,195747
DVPA9X2CUFLW9GPGUHFJ,45,Unknown,others,,,0727,201557
DVPA9X2CUFLW9GPGUHFJ,46,Unknown,Hungry,Sleepy,,0727,210413
DVPA9X2CUFLW9GPGUHFJ,47,Unknown,Hungry,Sleepy,,0727,211731
DVPA9X2CUFLW9GPGUHFJ,48,Unknown,Sleepy,,,0727,213907
DVPA9X2CUFLW9GPGUHFJ,49,Unknown,Sleepy,,,0727,222732
DVPA9X2CUFLW9GPGUHFJ,50,Unknown,Hungry,,,0728,091824
DVPA9X2CUFLW9GPGUHFJ,51,Unknown,Hungry,,,0728,093606
DVPA9X2CUFLW9GPGUHFJ,52,Unknown,Hungry,Sleepy,,0728,101137
DVPA9X2CUFLW9GPGUHFJ,53,Unknown,Sleepy,,,0728,102659
DVPA9X2CUFLW9GPGUHFJ,54,Unknown,Sleepy,,,0728,103917
DVPA9X2CUFLW9GPGUHFJ,55,Unknown,Sleepy,,,0728,104916
DVPA9X2CUFLW9GPGUHFJ,56,Unknown,Sleepy,,,0728,110819
DVPA9X2CUFLW9GPGUHFJ,57,Unknown,others,,,0728,121106
DVPA9X2CUFLW9GPGUHFJ,58,Unknown,others,,,0728,123247
DVPA9X2CUFLW9GPGUHFJ,59,Unknown,Sleepy,,,0728,131201
DVPA9X2CUFLW9GPGUHFJ,60,Unknown,Sleepy,,,0728,132756
D3PA853WRF3MSG6GUH7J,1,Hungry,Hungry,Unwell,,0716,133349
D3PA853WRF3MSG6GUH7J,2,Hungry,Hungry,,,0716,140305
D3PA853WRF3MSG6GUH7J,3,Hungry,Hungry,Unwell,,0716,141926
D3PA853WRF3MSG6GUH7J,4,Sleepy,Sleepy,,,0716,143104
D3PA853WRF3MSG6GUH7J,5,Hungry,Unwell,,,0716,165738
D3PA853WRF3MSG6GUH7J,6,Hungry,others,,,0716,185459
D3PA853WRF3MSG6GUH7J,7,Hungry,others,,,0717,071726
D3PA853WRF3MSG6GUH7J,8,Unwell,Unwell,,,0717,083300
D3PA853WRF3MSG6GUH7J,9,Hungry,Unwell,,,0717,092307
D3PA853WRF3MSG6GUH7J,10,Hungry,Hungry,,,0717,095548
D3PA853WRF3MSG6GUH7J,11,Hungry,Unwell,,,0717,113517
D3PA853WRF3MSG6GUH7J,12,Unwell,Unwell,,,0717,123107
D3PA853WRF3MSG6GUH7J,13,Hungry,Unwell,,,0717,163529
D3PA853WRF3MSG6GUH7J,14,Hungry,Unwell,,,0717,165523
D3PA853WRF3MSG6GUH7J,15,Unwell,Hungry,Unwell,,0718,101450
D3PA853WRF3MSG6GUH7J,16,Hungry,Hungry,Unwell,,0718,102836
D3PA853WRF3MSG6GUH7J,17,Hungry,others,,,0718,111911
D3PA853WRF3MSG6GUH7J,18,Unwell,Unwell,,,0718,124545
D3PA853WRF3MSG6GUH7J,19,Hungry,Hungry,,,0718,135721
D3PA853WRF3MSG6GUH7J,20,Sleepy,Sleepy,,,0718,150429
D3PA853WRF3MSG6GUH7J,21,Sleepy,Sleepy,,,0718,161615
D3PA853WRF3MSG6GUH7J,22,Hungry,Hungry,,,0718,174855
D3PA853WRF3MSG6GUH7J,23,Hungry,Hungry,,,0718,180633
D3PA853WRF3MSG6GUH7J,24,Hungry,others,,,0719,072148
D3PA853WRF3MSG6GUH7J,25,Sleepy,Hungry,Sleepy,,0719,095559
D3PA853WRF3MSG6GUH7J,26,Sleepy,Hungry,,,0719,100715
D3PA853WRF3MSG6GUH7J,27,Unwell,Unwell,,,0719,120540
D3PA853WRF3MSG6GUH7J,28,Hungry,Sleepy,Unwell,,0719,132528
D3PA853WRF3MSG6GUH7J,29,Hungry,Unwell,,,0719,162809
D3PA853WRF3MSG6GUH7J,30,Hungry,Unwell,,,0719,165824
D3PA853WRF3MSG6GUH7J,31,Sleepy,Sleepy,,,0724,100613
D3PA853WRF3MSG6GUH7J,32,Hungry,Hungry,,,0724,102650
D3PA853WRF3MSG6GUH7J,33,Unwell,Unwell,,,0724,104115
D3PA853WRF3MSG6GUH7J,34,Unwell,Unwell,,,0724,135106
D3PA853WRF3MSG6GUH7J,35,Unwell,Hungry,Unwell,,0724,141627
D3PA853WRF3MSG6GUH7J,36,Hungry,Hungry,,,0724,180108
D3PA853WRF3MSG6GUH7J,37,Sleepy,Hungry,,,0725,102330
D3PA853WRF3MSG6GUH7J,38,Hungry,Unwell,,,0725,110007
D3PA853WRF3MSG6GUH7J,39,Hungry,Unwell,,,0725,133733
D3PA853WRF3MSG6GUH7J,40,Sleepy,Unwell,,,0725,152335
D3PA853WRF3MSG6GUH7J,41,Unwell,Hungry,Unwell,,0726,100955
D3PA853WRF3MSG6GUH7J,42,Sleepy,Hungry,,,0726,102424
D3PA853WRF3MSG6GUH7J,43,Unwell,others,,,0726,105021
D3PA853WRF3MSG6GUH7J,44,Hungry,Unwell,,,0726,112048
D3PA853WRF3MSG6GUH7J,45,Hungry,others,,,0726,115902
D3PA853WRF3MSG6GUH7J,46,Sleepy,Sleepy,Unwell,,0726,153901
D3PA853WRF3MSG6GUH7J,47,Hungry,Unwell,,,0726,173854
D3PA853WRF3MSG6GUH7J,48,Sleepy,Hungry,Sleepy,,0729,100416
D3PA853WRF3MSG6GUH7J,49,Hungry,Hungry,,,0729,101433
D3PA853WRF3MSG6GUH7J,50,Hungry,Hungry,,,0729,103206
D3PA853WRF3MSG6GUH7J,51,Hungry,Unwell,,,0729,105358
D3PA853WRF3MSG6GUH7J,52,Hungry,Unwell,,,0729,110722
D3PA853WRF3MSG6GUH7J,53,Unwell,others,,,0729,144555
D3PA853WRF3MSG6GUH7J,54,Sleepy,Unwell,others,,0729,152122
D3PA853WRF3MSG6GUH7J,55,Sleepy,Sleepy,others,,0729,153534
D3PA853WRF3MSG6GUH7J,56,Unwell,Hungry,Unwell,,0729,180729
D3PA853WRF3MSG6GUH7J,57,Hungry,Hungry,Unwell,,0729,182143
D3PA853WRF3MSG6GUH7J,58,Sleepy,others,,,0729,183253
D3PA853WRF3MSG6GUH7J,59,Sleepy,Unwell,others,,0730,110426
D3PA853WRF3MSG6GUH7J,60,Unwell,Unwell,,,0730,112633
FZYA9D3WRHL49G6GUHNJ,1,Hungry,Hungry,Sleepy,,0716,195623
FZYA9D3WRHL49G6GUHNJ,2,Sleepy,others,,,0716,202011
FZYA9D3WRHL49G6GUHNJ,3,Unwell,others,,,0716,203054
FZYA9D3WRHL49G6GUHNJ,4,Unwell,others,,,0716,204107
FZYA9D3WRHL49G6GUHNJ,5,Sleepy,Sleepy,,,0716,214127
FZYA9D3WRHL49G6GUHNJ,6,Sleepy,Sleepy,,,0716,215734
FZYA9D3WRHL49G6GUHNJ,7,Unwell,Sleepy,,,0716,220747
FZYA9D3WRHL49G6GUHNJ,8,Sleepy,Sleepy,,,0716,231005
FZYA9D3WRHL49G6GUHNJ,9,Sleepy,Sleepy,,,0717,002044
FZYA9D3WRHL49G6GUHNJ,10,Sleepy,Sleepy,,,0717,003657
FZYA9D3WRHL49G6GUHNJ,11,Unwell,Sleepy,,,0717,012540
FZYA9D3WRHL49G6GUHNJ,12,Unwell,Wet diaper,,,0717,012540
FZYA9D3WRHL49G6GUHNJ,13,Unwell,Wet diaper,,,0717,051035
FZYA9D3WRHL49G6GUHNJ,14,Unwell,others,,,0717,081150
FZYA9D3WRHL49G6GUHNJ,15,Hungry,Hungry,,,0717,124647
FZYA9D3WRHL49G6GUHNJ,16,Unwell,others,,,0717,130351
FZYA9D3WRHL49G6GUHNJ,17,Hungry,others,,,0717,131704
FZYA9D3WRHL49G6GUHNJ,18,Hungry,others,,,0717,132755
FZYA9D3WRHL49G6GUHNJ,19,Unwell,others,,,0717,134435
FZYA9D3WRHL49G6GUHNJ,20,Hungry,others,,,0717,153616
FZYA9D3WRHL49G6GUHNJ,21,Sleepy,others,,,0717,205130
FZYA9D3WRHL49G6GUHNJ,22,Hungry,others,,,0717,205711
FZYA9D3WRHL49G6GUHNJ,23,Hungry,Hungry,,,0717,211938
FZYA9D3WRHL49G6GUHNJ,24,Hungry,others,,,0717,214943
FZYA9D3WRHL49G6GUHNJ,25,Sleepy,Sleepy,,,0717,230949
FZYA9D3WRHL49G6GUHNJ,26,Sleepy,others,,,0718,135545
FZYA9D3WRHL49G6GUHNJ,27,Sleepy,others,,,0718,140706
FZYA9D3WRHL49G6GUHNJ,28,Sleepy,others,,,0718,142024
FZYA9D3WRHL49G6GUHNJ,29,Hungry,others,,,0718,144608
FZYA9D3WRHL49G6GUHNJ,30,Sleepy,Sleepy,,,0718,145417
FZYA9D3WRHL49G6GUHNJ,31,Sleepy,Sleepy,,,0718,150655
FZYA9D3WRHL49G6GUHNJ,32,Hungry,Sleepy,,,0718,153500
FZYA9D3WRHL49G6GUHNJ,33,Hungry,Hungry,,,0718,172945
FZYA9D3WRHL49G6GUHNJ,34,Hungry,Sleepy,,,0718,182722
FZYA9D3WRHL49G6GUHNJ,35,Hungry,others,,,0718,192730
FZYA9D3WRHL49G6GUHNJ,36,Sleepy,others,,,0718,195130
FZYA9D3WRHL49G6GUHNJ,37,Sleepy,Hungry,,,0718,204227
FZYA9D3WRHL49G6GUHNJ,38,Hungry,others,,,0718,211212
FZYA9D3WRHL49G6GUHNJ,39,Unwell,others,,,0718,213415
FZYA9D3WRHL49G6GUHNJ,40,Unwell,Sleepy,,,0718,220332
FZYA9D3WRHL49G6GUHNJ,41,Unwell,Sleepy,,,0718,225601
FZYA9D3WRHL49G6GUHNJ,42,Hungry,Sleepy,,,0719,101043
FZYA9D3WRHL49G6GUHNJ,43,Unwell,others,,,0719,170502
FZYA9D3WRHL49G6GUHNJ,44,Unwell,others,,,0719,171139
FZYA9D3WRHL49G6GUHNJ,45,Hungry,Hungry,,,0719,172140
FZYA9D3WRHL49G6GUHNJ,46,Sleepy,Sleepy,,,0719,173203
FZYA9D3WRHL49G6GUHNJ,47,Sleepy,Sleepy,,,0719,173931
FZYA9D3WRHL49G6GUHNJ,48,Sleepy,others,,,0719,182204
FZYA9D3WRHL49G6GUHNJ,49,Unwell,others,,,0719,185905
FZYA9D3WRHL49G6GUHNJ,50,Unwell,others,,,0719,191701
FZYA9D3WRHL49G6GUHNJ,51,Hungry,others,,,0719,194915
FZYA9D3WRHL49G6GUHNJ,52,Unwell,others,,,0719,204217
FZYA9D3WRHL49G6GUHNJ,53,Sleepy,Hungry,,,0719,223544
FZYA9D3WRHL49G6GUHNJ,54,Hungry,Sleepy,,,0720,011513
FZYA9D3WRHL49G6GUHNJ,55,Sleepy,Sleepy,,,0720,043127
FZYA9D3WRHL49G6GUHNJ,56,Hungry,Sleepy,,,0720,053632
FZYA9D3WRHL49G6GUHNJ,57,Sleepy,Sleepy,,,0720,055032
FZYA9D3WRHL49G6GUHNJ,58,Unwell,Sleepy,,,0720,123319
FZYA9D3WRHL49G6GUHNJ,59,Unwell,Sleepy,,,0720,125356
FZYA9D3WRHL49G6GUHNJ,60,Unwell,Sleepy,,,0720,130942
DRUA9D34UNL49GPGUHZJ,1,Hungry,Unwell,,,0717,094302
DRUA9D34UNL49GPGUHZJ,2,Hungry,,,,0717,094911
DRUA9D34UNL49GPGUHZJ,3,Unwell,Sleepy,,,0717,103345
DRUA9D34UNL49GPGUHZJ,4,Sleepy,Wet diaper,,,0717,122545
DRUA9D34UNL49GPGUHZJ,5,Hungry,Hungry,,,0717,151949
DRUA9D34UNL49GPGUHZJ,6,Hungry,Unwell,,,0717,153001
DRUA9D34UNL49GPGUHZJ,7,Sleepy,Unwell,,,0717,154151
DRUA9D34UNL49GPGUHZJ,8,Hungry,Sleepy,,,0717,162959
DRUA9D34UNL49GPGUHZJ,9,Hungry,others,,,0717,164018
DRUA9D34UNL49GPGUHZJ,10,Sleepy,others,,,0717,170556
DRUA9D34UNL49GPGUHZJ,11,Unwell,Sleepy,,,0717,172505
DRUA9D34UNL49GPGUHZJ,12,Hungry,others,,,0717,184043
DRUA9D34UNL49GPGUHZJ,13,Unwell,Wet diaper,,,0718,093040
DRUA9D34UNL49GPGUHZJ,14,Sleepy,Sleepy,,,0718,100016
DRUA9D34UNL49GPGUHZJ,15,Hungry,Sleepy,,,0718,103728
DRUA9D34UNL49GPGUHZJ,16,Unwell,Sleepy,,,0718,114049
DRUA9D34UNL49GPGUHZJ,17,Sleepy,Hungry,,,0718,164149
DRUA9D34UNL49GPGUHZJ,18,Sleepy,Sleepy,,,0718,175824
DRUA9D34UNL49GPGUHZJ,19,Hungry,Unwell,,,0718,184907
DRUA9D34UNL49GPGUHZJ,20,Unwell,Unwell,,,0718,194603
DRUA9D34UNL49GPGUHZJ,21,Unwell,Sleepy,,,0718,194603
DRUA9D34UNL49GPGUHZJ,22,Sleepy,Hungry,,,0719,090317
DRUA9D34UNL49GPGUHZJ,23,Unwell,Wet diaper,,,0719,130929
DRUA9D34UNL49GPGUHZJ,24,Hungry,Hungry,,,0719,141327
DRUA9D34UNL49GPGUHZJ,25,Sleepy,Unwell,,,0719,181649
DRUA9D34UNL49GPGUHZJ,26,Unwell,Hungry,,,0719,184324
DRUA9D34UNL49GPGUHZJ,27,Sleepy,Sleepy,,,0719,190647
DRUA9D34UNL49GPGUHZJ,28,Sleepy,Sleepy,,,0719,203843
DRUA9D34UNL49GPGUHZJ,29,Unwell,Unwell,,,0719,210858
DRUA9D34UNL49GPGUHZJ,30,Sleepy,Sleepy,,,0720,073337
DRUA9D34UNL49GPGUHZJ,31,Hungry,Hungry,,,0720,100450
DRUA9D34UNL49GPGUHZJ,32,Sleepy,Hungry,,,0720,103846
DRUA9D34UNL49GPGUHZJ,33,Sleepy,Unwell,,,0720,104656
DRUA9D34UNL49GPGUHZJ,34,Hungry,Sleepy,,,0720,111840
DRUA9D34UNL49GPGUHZJ,35,Hungry,Unwell,,,0720,123436
DRUA9D34UNL49GPGUHZJ,36,Hungry,Unwell,,,0720,130841
DRUA9D34UNL49GPGUHZJ,37,Hungry,Unwell,,,0720,131846
DRUA9D34UNL49GPGUHZJ,38,Hungry,Hungry,,,0720,132930
DRUA9D34UNL49GPGUHZJ,39,Hungry,Hungry,,,0720,182158
